Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,S2_S1_residual,S3_S1_residual,S3_S2_residual,Reference_Current_residual,S2_S1_residual_abs,S3_S1_residual_abs,S3_S2_residual_abs,S2_minus_S1,S3_minus_S1,S3_minus_S2,Voltage_Current,Sensor_S1_missing,Sensor_S2_missing,Sensor_S3_missing,Sensor_S4_missing
TRN-0076,19.98,51.4139,37.8555,12.2375,12.5667,12.777,25.0,21.6472,19.0336,Invalid,-0.047705836542489166,9.236157475449989,9.06303774776594,-0.868233266275297,0.047705836542489166,9.236157475449989,9.06303774776594,0.21029999999999838,12.4333,12.223,1027.249722,0,0,0,0
TRN-0234,31.8555,89.9514,38.7023,18.529,20.0978,19.7211,25.2735,50.7539,39.1209,Valid,0.4794675870653933,-0.13156434904468028,0.6269501734241807,4.450794126410251,0.4794675870653933,0.13156434904468028,0.6269501734241807,-0.3766999999999996,5.175699999999999,5.552399999999999,2865.4468227,0,0,0,0
TRN-0176,16.7604,61.6364,46.4971,55.1082,12.021,12.683,14.9245,41.1933,22.1887,Valid,0.33147572236523715,-0.1470655030212935,-0.8945011108010252,0.15632871996409037,0.33147572236523715,0.1470655030212935,0.8945011108010252,0.661999999999999,2.9034999999999993,2.2415000000000003,1033.0507185600002,0,0,0,0
TRN-0931,19.7739,19.7536,27.0141,42.8943,11.0173,9.5235,14.5968,39.2832,16.1916,Valid,-1.9548084276576105,0.7963015658810733,2.7436418869147587,-0.6492305199527308,1.9548084276576105,0.7963015658810733,2.7436418869147587,-1.4938000000000002,3.5794999999999995,5.0733,390.60571104,0,0,0,0
TRN-0945,26.7385,70.3804,36.3881,33.2994,17.2828,16.7397,21.7568,56.2922,47.492,Invalid,-0.1281333765950805,-0.025495180546691643,0.8485368888441478,22.775499558179142,0.1281333765950805,0.025495180546691643,0.8485368888441478,-0.5431000000000026,4.473999999999997,5.017099999999999,1881.8663253999998,0,0,0,0
TRN-0715,15.2056,97.2858,31.008,34.6975,12.7327,14.3418,14.9446,45.1902,36.8872,Valid,1.3733741908977848,-1.0300001775894163,-2.9557942898755076,-3.2695824204773984,1.3733741908977848,1.0300001775894163,2.9557942898755076,1.6090999999999998,2.2119,0.6028000000000002,1479.28896048,0,0,0,0
TRN-0103,11.0967,57.7506,32.1577,49.6601,9.3504,10.2755,11.4103,47.7629,16.6986,Valid,0.2556855992296452,-0.28565187527367186,-1.386948230341762,-4.411492974434864,0.2556855992296452,0.28565187527367186,1.386948230341762,0.9250999999999987,2.059899999999999,1.1348000000000003,640.84108302,0,0,0,0
TRN-0522,25.7619,69.1276,32.6964,18.6309,16.2873,15.9744,20.6953,56.4635,25.8008,Valid,-0.04689074422683248,0.1887247083963608,0.7468933493374941,1.5259365432560479,0.04689074422683248,0.1887247083963608,0.7468933493374941,-0.31289999999999907,4.408000000000001,4.7209,1780.8583184400002,0,0,0,0
TRN-0612,22.9325,95.339,21.9622,58.4625,17.1118,17.1518,21.0356,37.9274,36.1073,Valid,0.4291170179202375,-0.5273587629391088,-0.3894824903134442,-2.486699110008743,0.4291170179202375,0.5273587629391088,0.3894824903134442,0.0400000000000027,3.9238,3.8837999999999973,2186.3616175,0,0,0,0
TRN-0706,12.8318,53.2613,36.8491,11.4673,9.0028,9.979,10.9948,42.5072,16.8909,Valid,0.26463153495416414,-0.2632933977376073,-1.4302232923652412,-3.3287949209059953,0.26463153495416414,0.2632933977376073,1.4302232923652412,0.9761999999999986,1.991999999999999,1.0158000000000005,683.43834934,0,0,0,0
TRN-0409,18.9372,42.7286,30.7494,59.6139,12.0414,11.6014,15.4897,71.2505,18.268,Valid,-0.7678332789492899,0.39227035163522217,1.0281247280857482,-0.45019679532630263,0.7678332789492899,0.39227035163522217,1.0281247280857482,-0.4399999999999995,3.4482999999999997,3.888299999999999,809.16004392,0,0,0,0
TRN-0741,10.1391,102.3696,30.4046,37.2094,10.9162,13.2917,12.6988,45.9982,39.7644,Valid,1.901556415727784,-0.9738274665204258,-3.884032736443247,-4.858233072259715,1.901556415727784,0.9738274665204258,3.884032736443247,2.3755000000000006,1.7826000000000004,-0.5929000000000002,1037.93561136,0,0,0,0
TRN-0162,13.1679,23.7918,20.5211,29.8586,8.0068,7.4467,10.4513,19.7703,13.4887,Valid,-1.3899611580514613,0.4459105221089583,1.2059909415487038,-3.6557951375402045,1.3899611580514613,0.4459105221089583,1.2059909415487038,-0.5601000000000003,2.4444999999999997,3.0046,313.28804321999996,0,0,0,0
TRN-0980,21.2551,92.5878,23.7463,51.8686,15.8742,16.2173,19.1395,77.3263,33.6704,Valid,0.5483812542622939,-0.8385277593040747,-1.1135692421818888,-2.8479467106981105,0.5483812542622939,0.8385277593040747,1.1135692421818888,0.3431000000000015,3.2653000000000016,2.9222,1967.96294778,0,0,0,0
TRN-0072,11.3676,24.7966,47.8326,39.7456,7.1229,7.6559,9.5351,59.5152,17.8875,Valid,-0.3987432660113823,0.639039169728477,0.027060562487079665,0.6702402908507743,0.3987432660113823,0.639039169728477,0.027060562487079665,0.5330000000000004,2.4122000000000003,1.8792,281.87783016000003,0,0,0,0
TRN-0670,13.7125,49.7963,29.9628,30.9329,9.5133,9.9252,12.031,61.3026,16.1612,Valid,-0.2376042490307615,0.1297299287204119,-0.3264812080428481,-3.483328648580809,0.2376042490307615,0.1297299287204119,0.3264812080428481,0.41190000000000104,2.5177000000000014,2.1058000000000003,682.83176375,0,0,0,0
TRN-0884,14.7955,47.2573,38.2309,35.7656,9.9198,10.4887,12.5743,44.566,17.7695,Valid,-0.030489175044369432,0.1603477636705808,-0.49058843902859905,-1.5075710579994528,0.030489175044369432,0.1603477636705808,0.49058843902859905,0.5688999999999993,2.6544999999999987,2.0855999999999995,699.19538215,0,0,0,0
TRN-0765,25.7638,21.9445,30.2554,47.5049,13.902,20.392,18.6341,52.7792,18.6845,Invalid,6.414124004392244,1.1726886200665447,-6.853440113046258,1.6761097641390883,6.414124004392244,1.1726886200665447,6.853440113046258,6.49,4.732100000000001,-1.7578999999999994,565.3737091,0,0,0,0
TRN-0208,27.5704,85.3055,24.6014,31.3391,18.2797,17.8617,22.6378,50.0485,31.0727,Valid,0.14983509547506202,-0.4248578705082977,0.32249872949297753,-0.6588365148754498,0.14983509547506202,0.4248578705082977,0.32249872949297753,-0.41799999999999926,4.3581,4.7761,2351.9067572,0,0,0,0
TRN-0116,17.1843,57.8166,30.8448,31.3097,11.8278,12.0699,14.9209,40.3349,18.4577,Valid,-0.11383270999786888,0.09422398008732458,-0.12867755461771857,-2.666826229221865,0.11383270999786888,0.09422398008732458,0.12867755461771857,0.24210000000000065,3.0930999999999997,2.850999999999999,993.53779938,0,0,0,0
TRN-0807,13.7129,81.1031,27.6251,31.0034,11.2408,12.5312,13.2541,54.4976,25.0497,Valid,0.8581223007263681,-0.8291845948316539,-2.37440290187879,-4.352424618412993,0.8581223007263681,0.8291845948316539,2.37440290187879,1.2904,2.013299999999999,0.7228999999999992,1112.1586999899998,0,0,0,0
TRN-0515,26.6475,106.3383,29.4929,14.2771,19.0362,19.4561,23.466,35.5775,48.7143,Valid,1.106211739306012,-0.5701666676706267,-0.8483421967092823,0.19879427254065973,1.106211739306012,0.5701666676706267,0.8483421967092823,0.4198999999999984,4.4298,4.009900000000002,2833.64984925,0,0,0,0
TRN-0771,10.5103,65.8953,33.8904,15.1601,8.8842,10.4931,10.7892,42.4119,20.7145,Valid,0.8830517476024795,-0.3195767970055048,-2.281211880355947,-2.512149890190571,0.8830517476024795,0.3195767970055048,2.281211880355947,1.6089000000000002,1.9049999999999994,0.29609999999999914,692.5793715900002,0,0,0,0
TRN-0252,28.7185,102.2871,26.2899,33.8702,19.6977,19.5107,24.4223,43.589,44.555,Valid,0.6046583999166373,-0.4664691908616021,0.03950941332871594,0.00942479460179868,0.6046583999166373,0.4664691908616021,0.03950941332871594,-0.18700000000000117,4.724599999999999,4.9116,2937.5320813499998,0,0,0,0
TRN-0762,25.9956,109.9526,44.171,32.6094,19.0835,20.0698,23.5018,26.7068,57.0971,Valid,1.6800903214223837,-0.5952896255023816,-1.5818647659246494,4.708847828990294,1.6800903214223837,0.5952896255023816,1.5818647659246494,0.9863,4.418299999999999,3.4319999999999986,2858.28380856,0,0,0,0
TRN-0722,13.5483,30.7805,39.3529,46.8138,8.7059,8.8392,11.4471,42.6593,16.6493,Valid,-0.6139174381622556,0.5627257766860296,0.45313136324256575,-1.0012629788692244,0.6139174381622556,0.5627257766860296,0.45313136324256575,0.1333000000000002,2.741200000000001,2.6079000000000008,417.02344815,0,0,0,0
TRN-0309,17.304,91.7646,36.5064,53.8731,13.7505,15.1453,16.6453,74.8414,35.7241,Valid,1.2979257434063136,-0.623251982301646,-2.263106281084493,-0.2026149732686946,1.2979257434063136,0.623251982301646,2.263106281084493,1.3948,2.8947999999999983,1.4999999999999982,1587.8946383999998,0,0,0,0
TRN-0454,18.7967,65.4734,40.9096,30.0071,13.0694,13.9466,16.4915,57.237,25.9462,Valid,0.6869805051871332,0.0891745235450756,-0.9130608207958666,2.847044719104723,0.6869805051871332,0.0891745235450756,0.9130608207958666,0.8772000000000002,3.4220999999999986,2.5448999999999984,1230.6838577800002,0,0,0,0
TRN-0312,11.6104,102.0657,46.6395,55.7037,11.7779,14.4485,13.6518,49.1068,46.3609,Valid,2.3081273674466978,-1.111642977193883,-4.382459263684764,2.0213561989905884,2.3081273674466978,1.111642977193883,4.382459263684764,2.6705999999999985,1.873899999999999,-0.7966999999999995,1185.02360328,0,0,0,0
TRN-0191,13.4092,41.696,35.3431,54.3964,9.4945,9.707,12.2115,45.3013,16.8215,Valid,-0.4393070930919034,0.3339292229364563,0.1279590068605998,-1.784264684235211,0.4393070930919034,0.3339292229364563,0.1279590068605998,0.21250000000000036,2.7169999999999987,2.5044999999999984,559.1100031999999,0,0,0,0
TRN-0913,30.3803,53.4373,35.2678,10.1371,17.5759,16.0709,22.6921,36.9262,22.5101,Valid,-1.0454727380287991,0.5336594073771543,2.6226548013206887,2.258722561225458,1.0454727380287991,0.5336594073771543,2.6226548013206887,-1.504999999999999,5.116199999999999,6.621199999999998,1623.44120519,0,0,0,0
TRN-0426,15.663,92.9721,42.0626,10.8552,12.5411,14.5453,14.8675,57.4867,36.7578,Valid,1.7427673485371393,-0.8638471743891696,-3.2882019205202297,-0.04132927185869306,1.7427673485371393,0.8638471743891696,3.2882019205202297,2.004199999999999,2.3263999999999996,0.3222000000000005,1456.2220023,0,0,0,0
TRN-0286,11.876,58.3091,18.0,17.1002,8.8853,9.7133,10.5956,51.7181,14.8376,Valid,0.10228394994762624,-0.5145615042169727,-1.4958504834756656,-6.395926922913327,0.10228394994762624,0.5145615042169727,1.4958504834756656,0.8279999999999994,1.7102999999999984,0.882299999999999,692.4788715999999,0,0,0,0
TRN-0400,15.8294,42.461,36.6762,38.4979,10.6434,10.7181,13.7955,58.1528,17.266,Valid,-0.4339566646800126,0.467762838231069,0.44264427716922405,-1.4225742023254178,0.4339566646800126,0.467762838231069,0.44264427716922405,0.07469999999999999,3.152100000000001,3.077400000000001,672.1321534,0,0,0,0
TRN-0498,9.247,29.5362,30.9868,39.7963,6.3095,6.6922,8.0435,23.9261,14.0908,Valid,-0.640226319169364,0.16630750621244061,-0.2541780888354541,-3.467974082799559,0.640226319169364,0.16630750621244061,0.2541780888354541,0.3826999999999998,1.734,1.3513000000000002,273.12124140000003,0,0,0,0
TRN-0379,27.3635,80.9819,24.8846,40.687,17.9053,17.2384,22.3222,41.2935,28.7559,Valid,-0.15691118670408954,-0.2592651486456141,0.7885155154273313,-0.5834394985900246,0.15691118670408954,0.2592651486456141,0.7885155154273313,-0.6669000000000018,4.416899999999998,5.0838,2215.9482206499997,0,0,0,0
TRN-0120,27.6676,107.92,25.534,37.3577,19.7172,19.6141,,66.4597,49.6937,Invalid,0.6916886053449929,,,-0.4772994551414911,0.6916886053449929,,,-0.10309999999999775,,,2985.887392,0,0,1,0
TRN-0062,13.8465,88.0545,18.0,14.4881,11.694,12.8662,13.6891,56.6009,25.5005,Valid,0.7987523064110054,-0.9680413966614267,-2.3597983067724613,-7.921903570426853,0.7987523064110054,0.9680413966614267,2.3597983067724613,1.1721999999999984,1.995099999999999,0.8229000000000006,1219.2466342500002,0,0,0,0
TRN-0216,10.4524,20.9992,31.1693,8.7182,6.133,6.6738,8.1383,61.5106,13.2191,Valid,-0.5015865556861039,0.48194157843318397,-0.13626686215308048,-3.717975085142731,0.5015865556861039,0.48194157843318397,0.13626686215308048,0.5408,2.005299999999999,1.4644999999999992,219.49203808,0,0,0,0
TRN-0246,20.7832,99.3301,37.9236,7.0177,15.7143,16.9205,18.9945,72.4032,42.2102,Valid,1.388145815865082,-0.7790725053484095,-2.140510422576071,0.3257522351514268,1.388145815865082,0.7790725053484095,2.140510422576071,1.2062000000000008,3.280199999999999,2.073999999999998,2064.39733432,0,0,0,0
TRN-0303,15.7997,94.2261,39.2941,32.7851,13.1259,14.9899,15.8749,46.3433,37.2738,Valid,1.6814581023226047,-0.5992318547781146,-2.8385623595622533,-0.4621049318509023,1.6814581023226047,0.5992318547781146,2.8385623595622533,1.8640000000000008,2.7490000000000006,0.8849999999999998,1488.74411217,0,0,0,0
TRN-0213,30.1751,79.3309,21.9507,18.1772,18.7655,17.5128,23.4268,32.0832,27.5048,Valid,-0.6090280905156646,-0.26082533821925225,1.5490095201007605,-1.002949598104582,0.6090280905156646,0.26082533821925225,1.5490095201007605,-1.2527000000000008,4.661300000000001,5.9140000000000015,2393.81784059,0,0,0,0
TRN-0156,19.8281,70.9773,33.1628,38.3599,14.1726,14.261,17.9427,42.5564,25.1633,Valid,0.050242675515651314,0.1366511837291533,0.14367817635709912,0.2291517339171385,0.050242675515651314,0.1366511837291533,0.14367817635709912,0.08840000000000003,3.7700999999999993,3.6816999999999993,1407.34500213,0,0,0,0
TRN-0703,26.2089,54.974,41.1151,26.273,16.2704,15.1831,20.948,45.5269,21.8275,Valid,-0.8237876169587004,0.4630572923711256,1.9921756150805834,1.2886788043185575,0.8237876169587004,0.4630572923711256,1.9921756150805834,-1.087299999999999,4.677600000000002,5.764900000000001,1440.8080685999998,0,0,0,0
TRN-0702,19.4301,32.991,28.6255,59.8097,12.1253,11.1045,15.7981,39.8642,18.0492,Valid,-1.3375495789422782,0.5942851639609383,1.9602163042811878,0.23026387949703064,1.3375495789422782,0.5942851639609383,1.9602163042811878,-1.0207999999999995,3.6728000000000005,4.6936,641.0184290999999,0,0,0,0
TRN-0784,15.8702,15.6296,39.2104,56.6342,9.2844,8.3762,12.6375,53.5794,15.9125,Valid,-1.585652974040384,1.0247124665316303,2.2249122877690333,-0.5842410357991152,1.585652974040384,1.0247124665316303,2.2249122877690333,-0.908199999999999,3.3530999999999995,4.2612999999999985,248.04487792,0,0,0,0
TRN-0929,10.8657,63.1203,31.5599,52.7209,17.2812,10.3317,11.1108,76.6147,20.992,Invalid,-6.534775749371873,-10.669442521236375,-1.7569996230199791,-1.433604190772268,6.534775749371873,10.669442521236375,1.7569996230199791,-6.949499999999999,-6.170399999999999,0.7790999999999997,685.8462437100001,0,0,0,0
TRN-0997,15.1471,61.1764,30.4936,18.3832,11.3087,11.8006,14.0115,64.296,18.0475,Valid,0.0683876602438076,-0.15772429408395539,-0.7000911139940573,-3.8677295199505934,0.0683876602438076,0.15772429408395539,0.7000911139940573,0.49189999999999934,2.7028,2.2109000000000005,926.64504844,0,0,0,0
TRN-0368,26.4526,41.6867,25.0217,25.7021,15.4035,13.8786,20.0559,44.0599,19.4551,Valid,-1.3880389819278829,0.6795203821854479,2.736657621502129,0.8503253121146557,1.3880389819278829,0.6795203821854479,2.736657621502129,-1.5248999999999988,4.652400000000002,6.177300000000001,1102.72160042,0,0,0,0
TRN-0015,9.8697,106.5144,35.524,34.3863,10.9308,13.743,12.4704,36.746,45.2592,Valid,2.340122047157198,-1.2206916901053049,-4.678704766600289,-3.437637697550926,2.340122047157198,1.2206916901053049,4.678704766600289,2.8122000000000007,1.5396,-1.2726000000000006,1051.2651736799999,0,0,0,0
TRN-0342,28.6801,34.5847,34.5762,26.7751,15.7586,14.168,20.6559,41.1764,20.871,Valid,-1.4021986878687969,0.8256908885972862,2.9735584037799434,2.9249280638853463,1.4021986878687969,0.8256908885972862,2.9735584037799434,-1.5906000000000002,4.8972999999999995,6.4879,991.8926544699999,0,0,0,0
TRN-0435,16.7485,20.8459,32.3547,55.9328,10.1249,9.1295,13.6252,42.7239,16.4881,Valid,-1.5692697876363013,0.9523935315121328,2.2667273776233436,-0.4372786901946135,1.5692697876363013,0.9523935315121328,2.2667273776233436,-0.9954000000000001,3.5002999999999993,4.495699999999999,349.13755615,0,0,0,0
TRN-0219,31.6478,62.8966,31.4592,47.6283,19.2432,17.5298,24.8905,52.5683,27.1426,Valid,-0.9942979738001725,0.5876674781403288,2.991391466594724,4.777800480028219,0.9942979738001725,0.5876674781403288,2.991391466594724,-1.7134,5.647299999999998,7.360699999999998,1990.53901748,0,0,0,0
TRN-0863,10.732,30.3546,18.0,26.322,6.7881,6.7639,8.8119,71.1859,12.5632,Valid,-0.9937733440221592,0.335440904630266,0.42416409830088675,-5.0557489333802845,0.9937733440221592,0.335440904630266,0.42416409830088675,-0.024200000000000443,2.0237999999999996,2.048,325.7655672,0,0,0,0
TRN-0217,12.8841,56.0493,29.0429,48.7273,13.667,16.5939,12.7182,55.1213,17.1996,Invalid,2.8184890138788194,-4.44408468208227,-8.007205982020476,-3.5522921741191773,2.8184890138788194,4.44408468208227,8.007205982020476,2.9269000000000016,-0.9488000000000003,-3.875700000000002,722.14478613,0,0,0,0
TRN-0791,22.6952,45.442,31.1286,36.3539,13.5856,12.7301,17.5582,51.0872,19.3063,Valid,-0.9751325548697558,0.4994907757603535,1.6800926198353743,0.2670360147531454,0.9751325548697558,0.4994907757603535,1.6800926198353743,-0.8554999999999993,3.9726,4.828099999999999,1031.3152784,0,0,0,0
TRN-0993,30.921,107.667,40.2538,39.6437,21.2226,21.4006,26.4027,52.0188,54.5231,Valid,1.218718625668803,-0.4562834870394852,-0.34898641781866147,4.620975945123313,1.218718625668803,0.4562834870394852,0.34898641781866147,0.17800000000000082,5.1800999999999995,5.002099999999999,3329.171307,0,0,0,0
TRN-0481,28.8309,92.0524,22.5305,20.2385,19.4131,18.7107,24.0829,24.1901,34.7951,Valid,0.04373474587574222,-0.43889648278493354,0.7030723950457869,-1.3369399894581093,0.04373474587574222,0.43889648278493354,0.7030723950457869,-0.7024000000000008,4.669799999999999,5.372199999999999,2653.95353916,0,0,0,0
TRN-0237,15.926,15.8727,28.8574,49.7271,9.1475,8.3813,12.2518,39.5061,15.0726,Valid,-1.460275157179943,0.8114756336101205,1.8328080878552004,-1.445749599422074,1.460275157179943,0.8114756336101205,1.8328080878552004,-0.7662000000000013,3.1042999999999985,3.8705,252.7886202,0,0,0,0
TRN-0424,31.766,63.1176,34.6055,14.9161,18.9696,17.6123,24.3552,47.8771,27.2886,Valid,-0.681504220140372,0.4048040380092246,2.352636980138744,4.86373297604155,0.681504220140372,0.4048040380092246,2.352636980138744,-1.3572999999999986,5.3856,6.742899999999999,2004.9936816,0,0,0,0
TRN-0224,22.1138,69.3864,45.2051,24.9273,14.8369,14.9851,18.8101,50.5464,29.6462,Valid,0.2037962333154848,0.15710483029965516,0.10265914673770027,5.281768192205998,0.2037962333154848,0.15710483029965516,0.10265914673770027,0.14819999999999922,3.9731999999999985,3.8249999999999993,1534.39697232,0,0,0,0
TRN-0024,17.4295,76.4987,41.6689,49.1177,12.8582,14.1314,15.8929,,28.5819,Valid,1.0543866068093415,-0.2410905109182746,-1.7435218341210632,1.4008718021216673,1.0543866068093415,0.2410905109182746,1.7435218341210632,1.2731999999999992,3.034699999999999,1.7614999999999998,1333.3340916500001,0,0,0,1
TRN-0761,8.4072,51.5741,32.3668,9.8077,7.052,8.3476,8.6095,67.879,14.9056,Valid,0.35581065590868377,-0.19767568248462908,-1.767173872909595,-5.022759561341093,0.35581065590868377,0.19767568248462908,1.767173872909595,1.2956000000000003,1.557500000000001,0.2619000000000007,433.59377352,0,0,0,0
TRN-0551,23.5579,70.8232,32.6027,43.3158,15.7487,24.8572,19.3857,22.1708,26.582,Invalid,9.295458027040157,-0.43185168390767714,-11.69692217335069,1.7044937920168728,9.295458027040157,0.43185168390767714,11.69692217335069,9.1085,3.6370000000000005,-5.471499999999999,1668.44586328,0,0,0,0
TRN-0768,24.9567,103.8645,43.7261,16.1546,17.6763,,21.7368,53.8115,49.1874,Invalid,,-0.550544063508358,,3.1414948444403947,,0.550544063508358,,,4.0604999999999976,,2592.11516715,0,1,0,0
TRN-0109,22.871,98.2611,23.1992,7.9469,16.5071,16.9606,20.0505,53.2645,37.4384,Valid,0.7520803350601639,-0.7375015054093943,-1.1348003359281904,-3.5314013885237117,0.7520803350601639,0.7375015054093943,1.1348003359281904,0.45349999999999824,3.5433999999999983,3.0899,2247.3296181,0,0,0,0
TRN-0873,26.6998,56.1904,35.416,31.4179,16.3946,15.2187,21.3825,41.5613,21.7451,Valid,-0.8940129823362124,0.738557887055947,2.382017541196447,0.9644960013591728,0.8940129823362124,0.738557887055947,2.382017541196447,-1.1759000000000004,4.9879,6.1638,1500.27244192,0,0,0,0
TRN-0589,23.5742,80.0256,28.2073,5.4162,15.6847,15.9431,19.5115,52.9688,22.5337,Invalid,0.43603651348816364,-0.22423267337839903,-0.3976471386143885,-6.31862205432434,0.43603651348816364,0.22423267337839903,0.3976471386143885,0.25839999999999996,3.826800000000002,3.5684000000000022,1886.53949952,0,0,0,0
TRN-0203,12.9827,26.2827,18.5198,33.0949,8.5219,-0.2015,11.2283,67.3265,13.8386,Invalid,-9.492545529978141,0.575406573779425,11.593883222934409,-3.4854441938765817,9.492545529978141,0.575406573779425,11.593883222934409,-8.7234,2.7064000000000004,11.4298,341.22040928999996,0,0,0,0
TRN-0963,22.0301,29.581,24.2657,46.4353,12.6477,11.2868,16.7821,72.0159,17.5945,Valid,-1.6080470881039783,0.91542777249939,2.715394290498539,0.032449347199385414,1.6080470881039783,0.91542777249939,2.715394290498539,-1.3609000000000009,4.134399999999999,5.4953,651.6723881,0,0,0,0
TRN-0445,21.45,50.8455,34.0144,31.5401,13.5733,13.0423,17.1751,47.7971,19.8208,Valid,-0.6523260494490479,0.1320399597811388,0.9052202283368302,0.01154399355762692,0.6523260494490479,0.1320399597811388,0.9052202283368302,-0.5310000000000006,3.601800000000001,4.132800000000001,1090.635975,0,0,0,0
TRN-0935,9.4254,88.5794,30.4932,48.8792,9.996,12.1686,18.5332,39.0483,29.1563,Invalid,1.5826736379612356,6.0230907516095264,3.359751890793147,-4.60462837400145,1.5826736379612356,6.0230907516095264,3.359751890793147,2.172599999999999,8.5372,6.364600000000001,834.8962767600001,0,0,0,0
TRN-0415,19.177,89.8922,38.4577,56.7523,15.2102,15.9875,18.729,36.1364,36.2324,Valid,0.8863024254798866,-0.4004878899319344,-1.2358378932509417,1.6022576464883898,0.8863024254798866,0.4004878899319344,1.2358378932509417,0.7773000000000003,3.518799999999999,2.7414999999999985,1723.8627194,0,0,0,0
TRN-0209,29.9956,79.3101,32.0155,17.061,18.8294,18.2246,23.9815,35.0363,30.7826,Invalid,0.048912613359643586,0.21161880498916474,1.2111566636650544,2.2850488562882774,0.048912613359643586,0.21161880498916474,1.2111566636650544,-0.6048000000000009,5.152100000000001,5.756900000000002,2378.95403556,0,0,0,0
TRN-0544,27.3237,36.5954,27.8369,36.5974,15.3085,13.4413,19.8104,29.1183,20.0523,Valid,-1.7440478822222047,0.5553721832206477,3.0398513000356893,1.936855365308599,1.7440478822222047,0.5553721832206477,3.0398513000356893,-1.8672000000000004,4.501900000000001,6.369100000000001,999.9217309799999,0,0,0,0
TRN-0111,20.1785,19.6058,37.9269,15.0994,11.127,10.1191,14.7335,33.4432,16.8476,Valid,-1.4548298546822078,0.7942201784181151,2.1325936527854825,0.01838531634806273,1.4548298546822078,0.7942201784181151,2.1325936527854825,-1.0079000000000011,3.6064999999999987,4.6144,395.61563529999995,0,0,0,0
TRN-0526,31.4644,29.237,41.6587,52.351,17.3032,15.1398,22.8723,49.0786,22.4432,Valid,-1.7453422872857285,1.0638327695602143,3.970793200900239,4.90626261911385,1.7453422872857285,1.0638327695602143,3.970793200900239,-2.163400000000001,5.569099999999999,7.7325,919.9246628,0,0,0,0
TRN-0940,9.6406,56.2683,24.8761,48.8917,8.3068,9.0676,10.0189,32.4217,15.3632,Valid,-0.03381995852322106,-0.3635104665186919,-1.2618516092219938,-5.433331462237211,0.03381995852322106,0.3635104665186919,1.2618516092219938,0.7607999999999997,1.7120999999999995,0.9512999999999998,542.46017298,0,0,0,0
TRN-0838,31.932,79.8589,32.6147,44.5479,20.6119,19.6283,25.9704,14.6559,32.5568,Valid,-0.04366680627292041,-0.09874092889939945,1.440184019345356,3.7878640023437704,0.04366680627292041,0.09874092889939945,1.440184019345356,-0.9835999999999991,5.358500000000003,6.342100000000002,2550.0543948,0,0,0,0
TRN-0708,17.9052,36.8289,26.0267,32.4417,10.976,10.3199,14.1071,40.9626,16.3153,Valid,-1.1223971250242624,0.3588412204611213,1.2541136093672058,-1.8205627617351041,1.1223971250242624,0.3588412204611213,1.2541136093672058,-0.6561000000000003,3.1311,3.7872000000000003,659.42882028,0,0,0,0
TRN-0075,10.6255,33.6857,32.3691,40.2823,7.5093,7.9531,9.6454,54.134,14.8973,Valid,-0.4437633999669428,0.26466795152614253,-0.23587319942290463,-2.9763727878218393,0.4437633999669428,0.26466795152614253,0.23587319942290463,0.4438000000000004,2.1361000000000008,1.6923000000000004,357.92740535,0,0,0,0
TRN-0321,16.4319,106.2896,25.8871,25.654,14.4604,15.843,1.0,69.2522,44.1173,Invalid,1.3848583401689147,-17.17282274676991,-18.78359071897911,-4.348189923212203,1.3848583401689147,17.17282274676991,18.78359071897911,1.3826,-13.4604,-14.843,1746.5400782399997,0,0,0,0
TRN-0867,12.4308,52.8897,31.9177,46.884,9.4185,10.1833,11.7055,,17.0184,Valid,0.10369696450991839,-0.07627545300143268,-0.9760024859460561,-3.135216654704692,0.10369696450991839,0.07627545300143268,0.9760024859460561,0.7647999999999993,2.287000000000001,1.5222000000000016,657.4612827599999,0,0,0,1
TRN-0416,16.6191,71.8971,38.4489,6.7605,12.0738,13.1961,14.7668,,25.4373,Valid,0.7987438483192086,-0.37171045043327844,-1.6960730009663472,0.1584380973325672,0.7987438483192086,0.37171045043327844,1.6960730009663472,1.1222999999999992,2.6929999999999996,1.5707000000000004,1194.86509461,0,0,0,1
TRN-0188,26.6142,90.5936,48.4553,12.0777,17.7157,18.4443,22.0111,,43.1445,Valid,1.2094941507796975,-0.3268375884990853,-1.0347141728904319,8.036573207451589,1.2094941507796975,0.3268375884990853,1.0347141728904319,0.7286000000000001,4.295400000000001,3.5668000000000006,2411.07618912,0,0,0,1
TRN-0050,11.9381,73.8834,36.8656,56.3173,10.3871,11.833,12.4416,62.0085,25.2323,Valid,0.9048825625736132,-0.5623016524989026,-2.3106556345121323,-0.8305691261171688,0.9048825625736132,0.5623016524989026,2.3106556345121323,1.4459,2.054499999999999,0.6085999999999991,882.02741754,0,0,0,0
TRN-0150,26.2178,25.4714,35.5228,48.3043,14.3505,12.58,19.1492,42.953,19.5769,Valid,-1.7837113192852083,1.1164624693320917,3.459456093738691,2.3110747092342514,1.7837113192852083,1.1164624693320917,3.459456093738691,-1.7705000000000002,4.7987,6.5692,667.80407092,0,0,0,0
